"","status","HighestTaxonomicResolution","Species","Ship","SurveyMethod","MiddleLatitude","MiddleLongitude","morphotype","ObsYear","Decade"
"3637","","","Polymastia grimaldii","58G2","NCT",76.46941667,32.88733333,"papillate",2023,2020
"3638","","","Thenea","58G2","NCT",76.46941667,32.88733333,"massive",2023,2020
"3639","","","Polymastia grimaldii","58G2","NCT",76.49125,30.338,"papillate",2023,2020
"3640","","","Polymastia grimaldii","58G2","NCT",76.47960965,27.79181278,"papillate",2023,2020
"3641","","","Craniella polyura","58G2","NCT",76.47960965,27.79181278,"massive",2023,2020
"3642","","","Mycale (Mycale) lingua","58G2","NCT",76.42941667,26.22933333,"massive",2023,2020
"3643","","","Geodia macandrewii","58J3","NCT",71.650065,23.11597833,"massive",2023,2020
"3644","","","Stelletta rhaphidiophora","58J3","NCT",71.650065,23.11597833,"massive",2023,2020
"3645","","","Craniella polyura","58J3","NCT",71.650065,23.11597833,"massive",2023,2020
"3646","","","Craniella cranium","58J3","NCT",71.650065,23.11597833,"massive",2023,2020
"3647","","","Polymastia hemisphaerica","58J3","NCT",71.650065,23.11597833,"papillate",2023,2020
"3648","","","Mycale (Mycale) lingua","58J3","NCT",71.650065,23.11597833,"massive",2023,2020
"3649","","","Geodia macandrewii","58J3","NCT",71.58935583,21.32249083,"massive",2023,2020
"3650","","","Geodia phlegraei","58J3","NCT",71.58935583,21.32249083,"massive",2023,2020
"3651","","","Geodia barretti","58J3","NCT",71.58935583,21.32249083,"massive",2023,2020
"3652","","","Stryphnus fortis","58J3","NCT",71.58935583,21.32249083,"massive",2023,2020
"3653","","","Stelletta rhaphidiophora","58J3","NCT",71.58935583,21.32249083,"massive",2023,2020
"3654","","","Thenea","58J3","NCT",71.58935583,21.32249083,"massive",2023,2020
"3655","","","Geodia atlantica","58J3","NCT",71.58935583,21.32249083,"massive",2023,2020
"3656","","","Geodia macandrewii","58J3","NCT",71.4962375,19.41821667,"massive",2023,2020
"3657","","","Geodia barretti","58J3","NCT",71.4962375,19.41821667,"massive",2023,2020
"3658","","","Geodia phlegraei","58J3","NCT",71.4962375,19.41821667,"massive",2023,2020
"3659","","","Geodia atlantica","58J3","NCT",71.4962375,19.41821667,"massive",2023,2020
"3660","","","Stelletta rhaphidiophora","58J3","NCT",71.4962375,19.41821667,"massive",2023,2020
"3661","","","Stryphnus fortis","58J3","NCT",71.4962375,19.41821667,"massive",2023,2020
"3662","","","Mycale (Mycale) lingua","58J3","NCT",71.4962375,19.41821667,"massive",2023,2020
"3663","","","Phakellia","58J3","NCT",71.4962375,19.41821667,"flabellate",2023,2020
"3664","","","Thenea muricata","58J3","NCT",71.4962375,19.41821667,"massive",2023,2020
"3665","","","Thenea levis","58J3","NCT",71.4962375,19.41821667,"massive",2023,2020
"3666","","","Polymastia andrica","58J3","NCT",71.4962375,19.41821667,"papillate",2023,2020
"3667","","","Thenea muricata","58J3","NCT",71.3889675,17.68692167,"massive",2023,2020
"3668","","","Thenea levis","58J3","NCT",71.3889675,17.68692167,"massive",2023,2020
"3669","","","Geodia barretti","58J3","NCT",71.3889675,17.68692167,"massive",2023,2020
"3670","","","Geodia macandrewii","58J3","NCT",71.3889675,17.68692167,"massive",2023,2020
"3671","","","Geodia atlantica","58J3","NCT",71.3889675,17.68692167,"massive",2023,2020
"3672","","","Geodia phlegraei","58J3","NCT",71.3889675,17.68692167,"massive",2023,2020
"3673","","","Stryphnus fortis","58J3","NCT",71.3889675,17.68692167,"massive",2023,2020
"3674","","","Stelletta rhaphidiophora","58J3","NCT",71.3889675,17.68692167,"massive",2023,2020
"3675","","","Phakellia","58J3","NCT",71.3889675,17.68692167,"flabellate",2023,2020
"3676","","","Mycale (Mycale) lingua","58J3","NCT",71.3889675,17.68692167,"massive",2023,2020
"3677","","","Thenea muricata","58J3","NCT",71.93876167,17.32625583,"massive",2023,2020
"3678","","","Phakellia ventilabrum","58J3","NCT",71.93876167,17.32625583,"flabellate",2023,2020
"3679","","","Mycale (Mycale) lingua","58J3","NCT",71.93876167,17.32625583,"massive",2023,2020
"3680","","","Thenea levis","58J3","NCT",71.93876167,17.32625583,"massive",2023,2020
"3681","","","Craniella","58J3","NCT",71.93876167,17.32625583,"massive",2023,2020
"3682","","","Geodia macandrewii","58J3","NCT",71.93876167,17.32625583,"massive",2023,2020
"3683","","","Geodia barretti","58J3","NCT",71.93876167,17.32625583,"massive",2023,2020
"3684","","","Craniella polyura","58J3","NCT",71.93876167,17.32625583,"massive",2023,2020
"3685","","","Polymastia hemisphaerica","58J3","NCT",71.93876167,17.32625583,"papillate",2023,2020
"3686","","","Polymastia andrica","58J3","NCT",71.93876167,17.32625583,"papillate",2023,2020
"3687","","","Polymastia uberrima","58J3","NCT",71.93876167,17.32625583,"papillate",2023,2020
"3688","","","Geodia atlantica","58J3","NCT",72.05561583,19.1790775,"massive",2023,2020
"3689","","","Thenea levis","58J3","NCT",72.05561583,19.1790775,"massive",2023,2020
"3690","","","Geodia macandrewii","58J3","NCT",72.05561583,19.1790775,"massive",2023,2020
"3691","","","Geodia barretti","58J3","NCT",72.05561583,19.1790775,"massive",2023,2020
"3692","","","Geodia phlegraei","58J3","NCT",72.05561583,19.1790775,"massive",2023,2020
"3693","","","Stelletta rhaphidiophora","58J3","NCT",72.05561583,19.1790775,"massive",2023,2020
"3694","","","Stryphnus fortis","58J3","NCT",72.05561583,19.1790775,"massive",2023,2020
"3695","","","Thenea muricata","58J3","NCT",72.05561583,19.1790775,"massive",2023,2020
"3696","","","Geodia macandrewii","58J3","NCT",72.169935,21.05230667,"massive",2023,2020
"3697","","","Geodia barretti","58J3","NCT",72.169935,21.05230667,"massive",2023,2020
"3698","","","Geodia phlegraei","58J3","NCT",72.169935,21.05230667,"massive",2023,2020
"3699","","","Stelletta rhaphidiophora","58J3","NCT",72.169935,21.05230667,"massive",2023,2020
"3700","","","Mycale (Mycale) lingua","58J3","NCT",72.169935,21.05230667,"massive",2023,2020
"3701","","","Craniella cranium","58J3","NCT",72.169935,21.05230667,"massive",2023,2020
"3702","","","Thenea muricata","58J3","NCT",72.169935,21.05230667,"massive",2023,2020
"3703","","","Stryphnus fortis","58J3","NCT",72.169935,21.05230667,"massive",2023,2020
"3704","","","Polymastia hemisphaerica","58J3","NCT",72.169935,21.05230667,"papillate",2023,2020
"3705","","","Polymastia grimaldii","58J3","NCT",72.169935,21.05230667,"papillate",2023,2020
"3706","","","Thenea levis","58J3","NCT",72.169935,21.05230667,"massive",2023,2020
"3707","","","Thenea muricata","58J3","NCT",72.25025833,22.80177417,"massive",2023,2020
"3708","","","Craniella polyura","58J3","NCT",72.25025833,22.80177417,"massive",2023,2020
"3709","","","Craniella cranium","58J3","NCT",72.25025833,22.80177417,"massive",2023,2020
"3710","","","Polymastia","58J3","NCT",72.25025833,22.80177417,"papillate",2023,2020
"3711","","","Geodia macandrewii","58J3","NCT",72.25025833,22.80177417,"massive",2023,2020
"3712","","","Mycale (Mycale) lingua","58J3","NCT",72.25025833,22.80177417,"massive",2023,2020
"3713","","","Thenea muricata","58J3","NCT",72.79703083,22.4935725,"massive",2023,2020
"3714","","","Thenea","58J3","NCT",72.79703083,22.4935725,"massive",2023,2020
"3715","","","Polymastia grimaldii","58J3","NCT",72.79703083,22.4935725,"papillate",2023,2020
"3716","","","Polymastia hemisphaerica","58J3","NCT",72.79703083,22.4935725,"papillate",2023,2020
"3717","","","Mycale (Mycale) lingua","58J3","NCT",72.79703083,22.4935725,"massive",2023,2020
"3718","","","Geodia barretti","58J3","NCT",72.73351167,20.62483417,"massive",2023,2020
"3719","","","Thenea muricata","58J3","NCT",72.73351167,20.62483417,"massive",2023,2020
"3720","","","Polymastia hemisphaerica","58J3","NCT",72.73351167,20.62483417,"papillate",2023,2020
"3721","","","Craniella polyura","58J3","NCT",72.73351167,20.62483417,"massive",2023,2020
"3722","","","Geodia barretti","58J3","NCT",72.61789917,18.5786625,"massive",2023,2020
"3723","","","Geodia macandrewii","58J3","NCT",72.61789917,18.5786625,"massive",2023,2020
"3724","","","Mycale (Mycale) lingua","58J3","NCT",72.61789917,18.5786625,"massive",2023,2020
