"","species","countryCode","decimalLatitude","decimalLongitude"
"2634","Buceros rhinoceros","MY",3.716435,101.73666
"2635","Buceros bicornis","MY",3.398246,101.78085
"2636","Berenicornis comatus","MY",5.497735,118.280136
"2637","Anthracoceros albirostris","MY",6.268312,99.732765
"2638","Anthracoceros malayanus","MY",2.646761,103.75348
"2639","Rhyticeros undulatus","MY",5.0198,117.7462
"2640","Buceros bicornis","MY",3.39579,101.83914
"2641","Anthracoceros malayanus","MY",5.53757,118.297104
"2642","Rhabdotorrhinus corrugatus","MY",5.0198,117.7462
"2643","Rhabdotorrhinus corrugatus","MY",5.468225,118.240524
"2644","Anthracoceros malayanus","MY",5.367517,117.42956
"2645","Buceros rhinoceros","MY",5.49483,118.287
"2646","Anthracoceros malayanus","MY",5.53757,118.297104
"2647","Rhabdotorrhinus corrugatus","MY",5.491432,118.20993
"2648","Rhabdotorrhinus corrugatus","MY",5.485703,118.287
"2649","Anthracoceros malayanus","MY",5.474088,118.203964
"2650","Buceros rhinoceros","MY",5.876139,117.944145
"2651","Anthracoceros malayanus","MY",5.549619,118.318016
"2652","Anorrhinus galeritus","MY",5.53757,118.297104
"2653","Berenicornis comatus","MY",5.412882,117.96478
"2654","Anthracoceros albirostris","MY",5.876139,117.944145
"2655","Anthracoceros albirostris","MY",5.53757,118.297104
"2656","Anorrhinus galeritus","MY",5.53757,118.297104
"2657","Buceros rhinoceros","MY",5.0198,117.7462
"2658","Rhabdotorrhinus corrugatus","MY",5.508605,118.282265
"2659","Anorrhinus galeritus","MY",5.49483,118.287
"2660","Anthracoceros malayanus","MY",5.876139,117.944145
"2661","Buceros rhinoceros","MY",5.0198,117.7462
"2662","Anorrhinus galeritus","MY",5.498167,118.280914
"2663","Rhabdotorrhinus corrugatus","MY",5.464946,118.25358
"2664","Anthracoceros malayanus","MY",4.382085,102.401024
"2665","Rhyticeros undulatus","MY",6.320417,100.481384
"2666","Anthracoceros albirostris","MY",5.53757,118.297104
"2667","Anthracoceros malayanus","MY",5.49595,118.284134
"2668","Anthracoceros malayanus","MY",5.530219,118.07522
"2669","Buceros rhinoceros","MY",5.876139,117.944145
"2670","Anorrhinus galeritus","MY",3.688181,101.74806
"2671","Buceros rhinoceros","MY",5.0198,117.7462
"2672","Berenicornis comatus","MY",5.876139,117.944145
"2673","Anthracoceros malayanus","MY",5.53757,118.297104
"2674","Rhyticeros undulatus","MY",4.382085,102.401024
"2675","Buceros rhinoceros","MY",4.439467,115.537636
"2676","Buceros rhinoceros","MY",5.491432,118.20993
"2677","Anthracoceros albirostris","MY",5.464946,118.25358
"2678","Anthracoceros malayanus","MY",5.50429,118.27074
"2679","Buceros rhinoceros","MY",5.86684,117.94813
"2680","Anthracoceros albirostris","MY",5.50429,118.27074
"2681","Anthracoceros malayanus","MY",5.876139,117.944145
"2682","Rhabdotorrhinus corrugatus","MY",5.483079,118.25644
"2683","Anthracoceros albirostris","MY",5.415905,118.03455
"2684","Berenicornis comatus","MY",4.736876,116.97571
"2685","Buceros rhinoceros","MY",4.641101,117.52831
"2686","Anthracoceros albirostris","MY",5.491432,118.20993
"2687","Anthracoceros malayanus","MY",5.0198,117.7462
"2688","Anthracoceros albirostris","MY",5.468624,118.187744
"2689","Anorrhinus galeritus","MY",5.876139,117.944145
"2690","Anorrhinus galeritus","MY",5.53757,118.297104
"2691","Anthracoceros malayanus","MY",2.883816,103.433205
"2692","Berenicornis comatus","MY",5.53757,118.297104
"2693","Anthracoceros malayanus","MY",5.876139,117.944145
"2694","Anorrhinus galeritus","MY",4.471011,117.91626
"2695","Anthracoceros albirostris","MY",6.413427,99.86396
"2696","Buceros rhinoceros","MY",3.415753,101.84202
"2697","Buceros rhinoceros","MY",5.498167,118.280914
"2698","Anthracoceros albirostris","MY",3.349778,101.240746
"2699","Anthracoceros albirostris","MY",4.962297,117.80357
"2700","Anthracoceros albirostris","MY",4.962297,117.80357
"2701","Buceros rhinoceros","MY",6.247586,100.81462
"2702","Anthracoceros albirostris","MY",6.313526,99.853935
"2703","Buceros rhinoceros","MY",5.552474,101.34227
"2704","Anthracoceros albirostris","MY",5.498167,118.280914
"2705","Anthracoceros albirostris","MY",4.220658,100.56679
"2706","Berenicornis comatus","MY",5.468624,118.187744
"2707","Berenicornis comatus","MY",5.50429,118.27074
"2708","Rhabdotorrhinus corrugatus","MY",5.511755,118.29847
"2709","Anthracoceros albirostris","MY",3.579722,102.16389
"2710","Buceros rhinoceros","MY",5.53757,118.297104
"2711","Buceros rhinoceros","MY",4.969304,117.81598
"2712","Buceros rhinoceros","MY",6.115416,100.96371
"2713","Buceros rhinoceros","MY",5.239341,118.71002
"2714","Anorrhinus galeritus","MY",5.464946,118.25358
"2715","Rhabdotorrhinus corrugatus","MY",5.53757,118.297104
"2716","Anthracoceros malayanus","MY",5.324843,115.67288
"2717","Rhabdotorrhinus corrugatus","MY",5.485703,118.287
"2718","Rhyticeros undulatus","MY",4.397206,102.402176
"2719","Anthracoceros malayanus","MY",5.498167,118.280914
"2720","Anthracoceros albirostris","MY",5.508605,118.282265
"2721","Anthracoceros malayanus","MY",5.464946,118.25358
"2722","Anthracoceros albirostris","MY",5.485703,118.287
"2723","Anthracoceros malayanus","MY",4.962297,117.80357
"2724","Buceros rhinoceros","MY",4.736876,116.97571
"2725","Anthracoceros albirostris","MY",4.547667,113.9795
"2726","Anthracoceros albirostris","MY",5.508605,118.282265
"2727","Anthracoceros malayanus","MY",4.398445,117.88646
"2728","Anthracoceros malayanus","MY",4.962297,117.80357
"2729","Anthracoceros albirostris","MY",1.530844,104.27676
"2730","Anthracoceros albirostris","MY",4.840658,100.63609
"2731","Anthracoceros albirostris","MY",2.526405,101.80178
"2732","Anthracoceros albirostris","MY",5.498167,118.280914
"2733","Buceros rhinoceros","MY",5.0198,117.7462
"2734","Buceros rhinoceros","MY",5.0198,117.7462
"2735","Buceros rhinoceros","MY",5.875276,117.94335
"2736","Anthracoceros malayanus","MY",5.319408,117.60463
"2737","Anthracoceros albirostris","MY",5.53757,118.297104
"2738","Rhyticeros undulatus","MY",4.439467,115.537636
"2739","Anthracoceros malayanus","MY",5.876139,117.944145
"2740","Anthracoceros malayanus","MY",5.876139,117.944145
"2741","Buceros rhinoceros","MY",5.86684,117.94813
"2742","Anthracoceros albirostris","MY",3.564666,101.64719
"2743","Buceros bicornis","MY",6.366567,99.81818
"2744","Anthracoceros albirostris","MY",5.464946,118.25358
"2745","Buceros rhinoceros","MY",5.876139,117.944145
"2746","Anthracoceros malayanus","MY",5.508605,118.282265
"2747","Anthracoceros malayanus","MY",4.962297,117.80357
"2748","Anorrhinus galeritus","MY",5.492415,118.28496
"2749","Anthracoceros albirostris","MY",5.464946,118.25358
"2750","Rhabdotorrhinus corrugatus","MY",5.485703,118.287
"2751","Buceros rhinoceros","MY",3.943719,115.59697
"2752","Buceros rhinoceros","MY",5.50429,118.27074
"2753","Rhyticeros undulatus","MY",6.019379,116.53808
"2754","Anthracoceros albirostris","MY",5.491432,118.20993
"2755","Anthracoceros albirostris","MY",5.484906,118.25686
"2756","Rhabdotorrhinus corrugatus","MY",5.239341,118.71002
"2757","Anthracoceros albirostris","MY",5.491432,118.20993
"2758","Anthracoceros malayanus","MY",5.50623,118.27725
"2759","Anthracoceros albirostris","MY",5.508605,118.282265
"2760","Rhyticeros undulatus","MY",5.187317,118.50295
"2761","Buceros rhinoceros","MY",5.876139,117.944145
"2762","Buceros rhinoceros","MY",4.962297,117.80357
"2763","Anthracoceros albirostris","MY",5.497735,118.280136
"2764","Rhyticeros subruficollis","MY",6.114941,100.96337
"2765","Rhabdotorrhinus corrugatus","MY",5.53757,118.297104
"2766","Anorrhinus galeritus","MY",5.53757,118.297104
"2767","Anthracoceros albirostris","MY",5.53757,118.297104
"2768","Anthracoceros malayanus","MY",4.962297,117.80357
"2769","Anthracoceros albirostris","MY",3.349778,101.240746
"2770","Anorrhinus galeritus","MY",5.53757,118.297104
"2771","Anthracoceros albirostris","MY",3.363076,101.226555
"2772","Anorrhinus galeritus","MY",5.876139,117.944145
"2773","Anthracoceros malayanus","MY",5.564207,118.33487
"2774","Anthracoceros albirostris","MY",5.498167,118.280914
"2775","Buceros rhinoceros","MY",5.468624,118.187744
"2776","Buceros rhinoceros","MY",4.397206,102.402176
"2777","Anorrhinus galeritus","MY",5.367517,117.42956
"2778","Anthracoceros albirostris","MY",5.491432,118.20993
"2779","Buceros rhinoceros","MY",5.49595,118.284134
"2780","Buceros rhinoceros","MY",5.876139,117.944145
"2781","Anthracoceros malayanus","MY",5.0198,117.7462
"2782","Anthracoceros albirostris","MY",5.412882,117.96478
"2783","Berenicornis comatus","MY",5.53757,118.297104
"2784","Anthracoceros malayanus","MY",4.736876,116.97571
"2785","Buceros rhinoceros","MY",5.86684,117.94813
"2786","Rhabdotorrhinus corrugatus","MY",5.511698,118.29828
"2787","Buceros rhinoceros","MY",5.876139,117.944145
"2788","Rhabdotorrhinus corrugatus","MY",5.530219,118.07522
"2789","Anorrhinus galeritus","MY",5.060461,100.72303
"2790","Anthracoceros albirostris","MY",6.366567,99.81818
"2791","Anthracoceros albirostris","MY",5.491432,118.20993
"2792","Rhyticeros undulatus","MY",6.009504,116.54108
"2793","Anthracoceros albirostris","MY",6.281184,99.73444
"2794","Berenicornis comatus","MY",6.320417,100.481384
"2795","Buceros rhinoceros","MY",3.585011,102.16939
"2796","Rhabdotorrhinus corrugatus","MY",4.678866,102.057495
"2797","Anthracoceros malayanus","MY",4.277299,115.46675
"2798","Anthracoceros malayanus","MY",5.876139,117.944145
"2799","Anthracoceros malayanus","MY",5.876139,117.944145
"2800","Anthracoceros malayanus","MY",5.53757,118.297104
"2801","Buceros rhinoceros","MY",4.857081,100.74997
"2802","Rhabdotorrhinus corrugatus","MY",5.50429,118.27074
"2803","Anorrhinus galeritus","MY",5.877041,117.939476
"2804","Anthracoceros albirostris","MY",5.441564,101.43109
"2805","Anthracoceros malayanus","MY",5.50429,118.27074
"2806","Anthracoceros albirostris","MY",5.53757,118.297104
"2807","Buceros rhinoceros","MY",5.498167,118.280914
"2808","Buceros rhinoceros","MY",4.970857,117.89854
"2809","Buceros bicornis","MY",6.29624,99.86276
"2810","Anthracoceros albirostris","MY",5.415905,118.03455
"2811","Berenicornis comatus","MY",5.874312,117.94317
"2812","Berenicornis comatus","MY",5.498167,118.280914
"2813","Buceros rhinoceros","MY",5.044695,117.759056
"2814","Anorrhinus galeritus","MY",5.552004,118.33413
"2815","Anthracoceros malayanus","MY",5.475822,117.88269
"2816","Buceros rhinoceros","MY",5.150922,102.60997
"2817","Buceros rhinoceros","MY",5.876139,117.944145
"2818","Buceros rhinoceros","MY",5.53757,118.297104
"2819","Anthracoceros albirostris","MY",5.552004,118.33413
"2820","Buceros rhinoceros","MY",3.69967,101.73477
"2821","Anthracoceros malayanus","MY",5.510996,118.29804
"2822","Rhabdotorrhinus corrugatus","MY",5.49595,118.284134
"2823","Buceros rhinoceros","MY",4.962297,117.80357
"2824","Anthracoceros malayanus","MY",5.485703,118.287
"2825","Rhabdotorrhinus corrugatus","MY",2.883816,103.433205
"2826","Anorrhinus galeritus","MY",5.413522,100.781204
"2827","Anthracoceros malayanus","MY",5.49595,118.284134
"2828","Anthracoceros malayanus","MY",5.876139,117.944145
"2829","Buceros rhinoceros","MY",5.86304,117.948
"2830","Anorrhinus galeritus","MY",5.508605,118.282265
"2831","Anthracoceros albirostris","MY",5.508605,118.282265
"2832","Anorrhinus galeritus","MY",1.871338,103.91949
"2833","Anorrhinus galeritus","MY",4.962297,117.80357
"2834","Anorrhinus galeritus","MY",4.981598,117.857056
"2835","Anthracoceros albirostris","MY",5.473387,118.23855
"2836","Rhyticeros undulatus","MY",4.736876,116.97571
"2837","Anthracoceros albirostris","MY",5.125925,102.83545
"2838","Anthracoceros malayanus","MY",4.736876,116.97571
"2839","Anthracoceros malayanus","MY",5.53757,118.297104
"2840","Anthracoceros albirostris","MY",5.870894,117.95057
"2841","Buceros rhinoceros","MY",4.962297,117.80357
"2842","Rhyticeros undulatus","MY",4.962297,117.80357
"2843","Rhabdotorrhinus corrugatus","MY",5.485703,118.287
"2844","Anthracoceros malayanus","MY",5.86684,117.94813
"2845","Buceros rhinoceros","MY",5.552474,101.34227
"2846","Anthracoceros malayanus","MY",5.50429,118.27074
"2847","Rhabdotorrhinus corrugatus","MY",5.50429,118.27074
"2848","Berenicornis comatus","MY",5.497735,118.280136
"2849","Anthracoceros albirostris","MY",5.53757,118.297104
"2850","Anthracoceros malayanus","MY",5.464946,118.25358
"2851","Anthracoceros malayanus","MY",5.415905,118.03455
"2852","Berenicornis comatus","MY",5.12409,102.61687
"2853","Anthracoceros malayanus","MY",3.579722,102.16389
"2854","Anthracoceros albirostris","MY",4.857081,100.74997
"2855","Anthracoceros albirostris","MY",5.876139,117.944145
"2856","Anthracoceros albirostris","MY",5.498167,118.280914
"2857","Anthracoceros albirostris","MY",5.876139,117.944145
"2858","Rhabdotorrhinus corrugatus","MY",5.498167,118.280914
"2859","Buceros rhinoceros","MY",4.962297,117.80357
"2860","Buceros rhinoceros","MY",5.239341,118.71002
"2861","Anthracoceros albirostris","MY",6.247586,100.81462
"2862","Anthracoceros albirostris","MY",4.385003,102.40072
"2863","Buceros rhinoceros","MY",5.0198,117.7462
"2864","Rhyticeros undulatus","MY",6.123289,100.95115
"2865","Anthracoceros albirostris","MY",5.50429,118.27074
"2866","Anthracoceros albirostris","MY",5.865728,117.95143
"2867","Buceros rhinoceros","MY",3.644122,101.74121
"2868","Anthracoceros albirostris","MY",4.385003,102.40072
"2869","Anthracoceros albirostris","MY",5.367517,117.42956
"2870","Anthracoceros albirostris","MY",5.867052,117.95081
"2871","Berenicornis comatus","MY",5.491432,118.20993
"2872","Buceros rhinoceros","MY",5.585993,101.4758
"2873","Anorrhinus galeritus","MY",5.464946,118.25358
"2874","Anorrhinus galeritus","MY",4.736876,116.97571
"2875","Buceros rhinoceros","MY",5.480501,118.257576
"2876","Anthracoceros albirostris","MY",5.468624,118.187744
"2877","Anthracoceros albirostris","MY",5.464946,118.25358
"2878","Anthracoceros malayanus","MY",4.646717,102.13241
"2879","Buceros rhinoceros","MY",4.987661,117.8833
"2880","Buceros rhinoceros","MY",5.019548,117.74611
"2881","Buceros rhinoceros","MY",4.387947,102.40306
"2882","Anorrhinus galeritus","MY",4.736876,116.97571
"2883","Buceros rhinoceros","MY",5.876139,117.944145
"2884","Anthracoceros malayanus","MY",5.875725,117.94303
"2885","Buceros rhinoceros","MY",5.474088,118.203964
"2886","Anorrhinus galeritus","MY",1.878966,103.92149
"2887","Buceros rhinoceros","MY",5.0198,117.7462
"2888","Anthracoceros albirostris","MY",6.283355,99.73082
"2889","Anthracoceros albirostris","MY",5.935356,117.797714
"2890","Anthracoceros malayanus","MY",5.876139,117.944145
"2891","Anorrhinus galeritus","MY",5.53757,118.297104
"2892","Anorrhinus galeritus","MY",5.876139,117.944145
"2893","Rhabdotorrhinus corrugatus","MY",4.678866,102.057495
"2894","Buceros rhinoceros","MY",5.637926,117.004105
"2895","Buceros rhinoceros","MY",5.0198,117.7462
"2896","Anthracoceros malayanus","MY",5.86684,117.94813
"2897","Anthracoceros malayanus","MY",5.876139,117.944145
"2898","Anthracoceros albirostris","MY",6.281184,99.73444
"2899","Anthracoceros malayanus","MY",5.53757,118.297104
"2900","Buceros rhinoceros","MY",3.585011,102.16939
"2901","Rhabdotorrhinus corrugatus","MY",5.498167,118.280914
"2902","Anthracoceros albirostris","MY",5.86304,117.948
"2903","Buceros rhinoceros","MY",5.876139,117.944145
"2904","Rhyticeros undulatus","MY",5.442817,116.45122
"2905","Rhyticeros undulatus","MY",5.585993,101.4758
"2906","Anthracoceros malayanus","MY",5.0198,117.7462
"2907","Buceros bicornis","MY",4.220658,100.56679
"2908","Anthracoceros malayanus","MY",5.867052,117.95081
"2909","Buceros rhinoceros","MY",5.53757,118.297104
"2910","Berenicornis comatus","MY",5.412882,117.96478
"2911","Rhyticeros undulatus","MY",4.962297,117.80357
"2912","Anthracoceros malayanus","MY",5.875803,117.94748
"2913","Anthracoceros malayanus","MY",4.200563,114.035255
"2914","Anthracoceros malayanus","MY",4.962297,117.80357
"2915","Anthracoceros malayanus","MY",5.876139,117.944145
"2916","Anorrhinus galeritus","MY",5.239341,118.71002
"2917","Buceros rhinoceros","MY",5.0198,117.7462
"2918","Berenicornis comatus","MY",5.49595,118.284134
"2919","Anorrhinus galeritus","MY",5.876139,117.944145
"2920","Buceros rhinoceros","MY",5.0198,117.7462
"2921","Anthracoceros albirostris","MY",5.552004,118.33413
"2922","Anthracoceros albirostris","MY",6.281184,99.73444
"2923","Rhyticeros undulatus","MY",5.0198,117.7462
"2924","Buceros rhinoceros","MY",5.876139,117.944145
"2925","Anthracoceros malayanus","MY",5.189279,118.50108
"2926","Anthracoceros malayanus","MY",5.53757,118.297104
"2927","Anthracoceros albirostris","MY",5.239341,118.71002
"2928","Anthracoceros albirostris","MY",5.464946,118.25358
"2929","Buceros rhinoceros","MY",5.239341,118.71002
"2930","Anorrhinus galeritus","MY",1.86839,103.91107
"2931","Buceros rhinoceros","MY",5.025062,117.74845
"2932","Buceros rhinoceros","MY",4.736876,116.97571
"2933","Rhyticeros subruficollis","MY",6.247586,100.81462
"2934","Berenicornis comatus","MY",5.713629,118.43832
"2935","Anthracoceros albirostris","MY",4.962297,117.80357
"2936","Buceros rhinoceros","MY",5.485703,118.287
"2937","Anthracoceros albirostris","MY",5.53757,118.297104
"2938","Buceros rhinoceros","MY",1.861087,103.892876
"2939","Rhyticeros undulatus","MY",4.736876,116.97571
"2940","Buceros rhinoceros","MY",5.53757,118.297104
"2941","Anthracoceros albirostris","MY",5.464946,118.25358
"2942","Berenicornis comatus","MY",5.153355,118.49443
"2943","Buceros rhinoceros","MY",3.206709,101.84327
"2944","Buceros rhinoceros","MY",5.124064,102.616776
"2945","Buceros rhinoceros","MY",5.491432,118.20993
"2946","Buceros rhinoceros","MY",5.239341,118.71002
"2947","Buceros rhinoceros","MY",3.719359,101.74121
"2948","Anthracoceros albirostris","MY",6.354259,99.87703
"2949","Anthracoceros albirostris","MY",5.498167,118.280914
"2950","Anthracoceros malayanus","MY",5.0198,117.7462
"2951","Buceros rhinoceros","MY",4.397206,102.402176
"2952","Buceros rhinoceros","MY",5.876139,117.944145
"2953","Rhyticeros undulatus","MY",5.50429,118.27074
"2954","Buceros rhinoceros","MY",5.0198,117.7462
"2955","Buceros rhinoceros","MY",5.86684,117.94813
"2956","Rhabdotorrhinus corrugatus","MY",5.685463,118.381165
"2957","Rhyticeros undulatus","MY",5.50429,118.27074
"2958","Berenicornis comatus","MY",5.0198,117.7462
"2959","Anthracoceros albirostris","MY",5.485703,118.287
